"","X","date","age_group","n.first_dose","n.second_dose","first_dose","second_dose","Poblacion","n.first_dose_perc","n.second_dose_perc","first_dose_perc","second_dose_perc","Country"
"1269",1269,"2021-08-04","70-79",628,753,3920265,3884125,3984504,0.000157610583400092,0.000188982116720174,0.98387779256841,0.974807654854908,"Spain"
"1270",1270,"2021-08-04","Mas de 80",296,319,2926572,2885867,2851054,0.000103821253473277,0.000111888445466133,1,1,"Spain"
"1271",1271,"2021-08-04","Menos de 49",286619,303470,14168653,9911884,22744226,0.0126018357362436,0.0133427270727964,0.622956041678446,0.435797815234513,"Spain"
"1272",1272,"2021-08-04","Total",297932,374283,32650750,27811786,41965591,0.00709943534454215,0.00891880683867886,0.778036224963447,0.662728329025558,"Spain"
"1273",1273,"2021-08-05","50-59",5681,7282,6476423,6237698,7035203,0.000807510458475754,0.00103508029547975,0.920573720474022,0.88664079771401,"Spain"
"1274",1274,"2021-08-05","60-69",3756,14890,5168274,4914384,5350604,0.000701976823551136,0.00278286339261885,0.965923473312546,0.918472755599181,"Spain"
"1275",1275,"2021-08-05","70-79",487,686,3920752,3884811,3984504,0.000122223493815039,0.00017216697486061,0.984000016062225,0.974979821829769,"Spain"
"1276",1276,"2021-08-05","Mas de 80",217,276,2926789,2886143,2851054,7.61122027152064e-05,9.68063039142717e-05,1,1,"Spain"
"1277",1277,"2021-08-05","Menos de 49",231789,199507,14400442,10111391,22744226,0.0101911139996586,0.00877176475471181,0.633147155678105,0.444569579989225,"Spain"
"1278",1278,"2021-08-05","Total",241930,222641,32892680,28034427,41965591,0.00576496110825652,0.00530532263920696,0.783801186071703,0.668033651664765,"Spain"
"1279",1279,"2021-08-06","50-59",6272,7709,6482695,6245407,7035203,0.000891516563203649,0.00109577506150142,0.921465237037225,0.887736572775512,"Spain"
"1280",1280,"2021-08-06","60-69",4014,14878,5172288,4929262,5350604,0.000750195678842987,0.00278062065516342,0.966673668991389,0.921253376254344,"Spain"
"1281",1281,"2021-08-06","70-79",602,609,3921354,3885420,3984504,0.000151085304469515,0.000152842110335439,0.984151101366695,0.975132663940104,"Spain"
"1282",1282,"2021-08-06","Mas de 80",295,334,2927084,2886477,2851054,0.000103470505995327,0.000117149657635387,1,1,"Spain"
"1283",1283,"2021-08-06","Menos de 49",237587,197992,14638029,10309383,22744226,0.0104460358422397,0.00870515444227471,0.643593191520345,0.453274734431499,"Spain"
"1284",1284,"2021-08-06","Total",248770,221522,33141450,28255949,41965591,0.00592795178316445,0.00527865793668913,0.789729137854868,0.673312309601454,"Spain"
"1285",1285,"2021-08-07","50-59",0,0,6482695,6245407,7035203,0,0,0.921465237037225,0.887736572775512,"Spain"
"1286",1286,"2021-08-07","60-69",0,0,5172288,4929262,5350604,0,0,0.966673668991389,0.921253376254344,"Spain"
"1287",1287,"2021-08-07","70-79",0,0,3921354,3885420,3984504,0,0,0.984151101366695,0.975132663940104,"Spain"
"1288",1288,"2021-08-07","Mas de 80",0,0,2927084,2886477,2851054,0,0,1,1,"Spain"
"1289",1289,"2021-08-07","Menos de 49",0,0,14638029,10309383,22744226,0,0,0.643593191520345,0.453274734431499,"Spain"
"1290",1290,"2021-08-07","Total",0,0,33141450,28255949,41965591,0,0,0.789729137854868,0.673312309601454,"Spain"
"1291",1291,"2021-08-08","50-59",0,0,6482695,6245407,7035203,0,0,0.921465237037225,0.887736572775512,"Spain"
"1292",1292,"2021-08-08","60-69",0,0,5172288,4929262,5350604,0,0,0.966673668991389,0.921253376254344,"Spain"
"1293",1293,"2021-08-08","70-79",0,0,3921354,3885420,3984504,0,0,0.984151101366695,0.975132663940104,"Spain"
"1294",1294,"2021-08-08","Mas de 80",0,0,2927084,2886477,2851054,0,0,1,1,"Spain"
"1295",1295,"2021-08-08","Menos de 49",0,0,14638029,10309383,22744226,0,0,0.643593191520345,0.453274734431499,"Spain"
"1296",1296,"2021-08-08","Total",0,0,33141450,28255949,41965591,0,0,0.789729137854868,0.673312309601454,"Spain"
"1297",1297,"2021-08-09","50-59",8203,9407,6490898,6254814,7035203,0.00116599336223845,0.00133713270249629,0.922631230399464,0.889073705478008,"Spain"
"1298",1298,"2021-08-09","60-69",5210,16732,5177498,4945994,5350604,0.000973721845234669,0.00312712359202811,0.967647390836623,0.924380499846372,"Spain"
"1299",1299,"2021-08-09","70-79",679,1038,3922033,3886458,3984504,0.000170410168994685,0.000260509212689961,0.984321511535689,0.975393173152794,"Spain"
"1300",1300,"2021-08-09","Mas de 80",335,460,2927419,2886937,2851054,0.000117500405113337,0.000161343839857119,1,1,"Spain"
"1301",1301,"2021-08-09","Menos de 49",268652,303872,14906681,10613255,22744226,0.0118118770012222,0.0133604018883738,0.655405068521567,0.466635136319873,"Spain"
"1302",1302,"2021-08-09","Total",283079,331509,33424529,28587458,41965591,0.00674550252372235,0.00789954322339938,0.79647464037859,0.681211852824854,"Spain"
"1303",1303,"2021-08-10","50-59",4941,4346,6495839,6259160,7035203,0.000702325149679405,0.000617750475714773,0.923333555549143,0.889691455953723,"Spain"
"1304",1304,"2021-08-10","60-69",2688,9900,5180186,4955894,5350604,0.000502373190017426,0.00185025840073382,0.968149764026641,0.926230758247106,"Spain"
"1305",1305,"2021-08-10","70-79",343,446,3922376,3886904,3984504,8.6083487430305e-05,0.000111933630886053,0.98440759502312,0.97550510678368,"Spain"
"1306",1306,"2021-08-10","Mas de 80",159,164,2927578,2887101,2851054,5.57688489940913e-05,5.75225863838426e-05,1,1,"Spain"
"1307",1307,"2021-08-10","Menos de 49",143301,166463,15049982,10779718,22744226,0.00630054414689689,0.00731891250113326,0.661705612668464,0.473954048821006,"Spain"
"1308",1308,"2021-08-10","Total",151432,181319,33575961,28768777,41965591,0.00360848009980367,0.00432065879877636,0.800083120478394,0.68553251162363,"Spain"
"1309",1309,"2021-08-11","50-59",7121,6028,6502960,6265188,7035203,0.00101219538370108,0.000856833839762691,0.924345750932844,0.890548289793486,"Spain"
"1310",1310,"2021-08-11","60-69",3599,8976,5183785,4964870,5350604,0.000672634341842528,0.00167756761666533,0.968822398368483,0.927908325863772,"Spain"
"1311",1311,"2021-08-11","70-79",605,592,3922981,3887496,3984504,0.000151838221269197,0.000148575581803908,0.984559433244389,0.975653682365484,"Spain"
"1312",1312,"2021-08-11","Mas de 80",325,297,2927903,2887398,2851054,0.000113992930333834,0.000104172000951227,1,1,"Spain"
"1313",1313,"2021-08-11","Menos de 49",283847,208631,15333829,10988349,22744226,0.012479958649725,0.00917292151423399,0.674185571318189,0.48312697033524,"Spain"
"1314",1314,"2021-08-11","Total",295497,224524,33871458,28993301,41965591,0.00704141161743677,0.00535019273289872,0.807124532095831,0.690882704356529,"Spain"
"1315",1315,"2021-08-12","50-59",6501,5980,6509461,6271168,7035203,0.000924067152006843,0.000850011008921846,0.925269818084851,0.891398300802408,"Spain"
"1316",1316,"2021-08-12","60-69",3829,9608,5187614,4974478,5350604,0.000715620143071698,0.00179568512265157,0.969538018511555,0.929704010986423,"Spain"
"1317",1317,"2021-08-12","70-79",571,593,3923552,3888089,3984504,0.000143305164206135,0.000148826554070469,0.984702738408595,0.975802508919554,"Spain"
"1318",1318,"2021-08-12","Mas de 80",320,316,2928223,2887714,2851054,0.000112239192944083,0.000110836203032282,1,1,"Spain"
"1319",1319,"2021-08-12","Menos de 49",314082,211478,15647911,11199827,22744226,0.0138093070302766,0.00929809614097222,0.687994878348465,0.492425066476212,"Spain"
"1320",1320,"2021-08-12","Total",325303,227975,34196761,29221276,41965591,0.00775166016368029,0.0054324267707799,0.814876192259511,0.696315131127309,"Spain"
"1321",1321,"2021-08-13","50-59",5751,20996,6515212,6292164,7035203,0.000817460420118652,0.00298441992363262,0.92608727850497,0.89438272072604,"Spain"
"1322",1322,"2021-08-13","60-69",4229,16820,5191843,4991298,5350604,0.000790378058252863,0.00314357033336797,0.970328396569808,0.932847581319791,"Spain"
"1323",1323,"2021-08-13","70-79",591,762,3924143,3888851,3984504,0.000148324609537348,0.00019124086711922,0.984851063018132,0.975993749786674,"Spain"
"1324",1324,"2021-08-13","Mas de 80",346,346,2928569,2888060,2851054,0.00012135862737079,0.00012135862737079,1,1,"Spain"
"1325",1325,"2021-08-13","Menos de 49",247865,266180,15895776,11466007,22744226,0.0108979307539417,0.0117031900755823,0.698892809102407,0.504128256551795,"Spain"
"1326",1326,"2021-08-13","Total",258782,305104,34455543,29526380,41965591,0.00616652819210863,0.00727033726273508,0.82104272045162,0.703585468390044,"Spain"
"1327",1327,"2021-08-14","50-59",0,0,6515212,6292164,7035203,0,0,0.92608727850497,0.89438272072604,"Spain"
"1328",1328,"2021-08-14","60-69",0,0,5191843,4991298,5350604,0,0,0.970328396569808,0.932847581319791,"Spain"
"1329",1329,"2021-08-14","70-79",0,0,3924143,3888851,3984504,0,0,0.984851063018132,0.975993749786674,"Spain"
"1330",1330,"2021-08-14","Mas de 80",0,0,2928569,2888060,2851054,0,0,1,1,"Spain"
"1331",1331,"2021-08-14","Menos de 49",0,0,15895776,11466007,22744226,0,0,0.698892809102407,0.504128256551795,"Spain"
"1332",1332,"2021-08-14","Total",0,0,34455543,29526380,41965591,0,0,0.82104272045162,0.703585468390044,"Spain"
"1333",1333,"2021-08-15","50-59",0,0,6515212,6292164,7035203,0,0,0.92608727850497,0.89438272072604,"Spain"
"1334",1334,"2021-08-15","60-69",0,0,5191843,4991298,5350604,0,0,0.970328396569808,0.932847581319791,"Spain"
"1335",1335,"2021-08-15","70-79",0,0,3924143,3888851,3984504,0,0,0.984851063018132,0.975993749786674,"Spain"
"1336",1336,"2021-08-15","Mas de 80",0,0,2928569,2888060,2851054,0,0,1,1,"Spain"
"1337",1337,"2021-08-15","Menos de 49",0,0,15895776,11466007,22744226,0,0,0.698892809102407,0.504128256551795,"Spain"
"1338",1338,"2021-08-15","Total",0,0,34455543,29526380,41965591,0,0,0.82104272045162,0.703585468390044,"Spain"
"1339",1339,"2021-08-16","50-59",7734,6541,6522946,6298705,7035203,0.00109932861923103,0.000929752844374214,0.927186607124201,0.895312473570414,"Spain"
"1340",1340,"2021-08-16","60-69",4278,8071,5196121,4999369,5350604,0.000799535902862555,0.00150842783356795,0.97112793247267,0.934356009153359,"Spain"
"1341",1341,"2021-08-16","70-79",582,509,3924725,3889360,3984504,0.000146065859138302,0.000127744883679374,0.984997128877271,0.976121494670353,"Spain"
"1342",1342,"2021-08-16","Mas de 80",286,271,2928855,2888331,2851054,0.000100313778693774,9.50525665245204e-05,1,1,"Spain"
"1343",1343,"2021-08-16","Menos de 49",247804,252236,16143580,11718243,22744226,0.010895248754563,0.0110901113979434,0.70978805785697,0.515218367949738,"Spain"
"1344",1344,"2021-08-16","Total",260684,267628,34716227,29794008,41965591,0.00621185103767513,0.00637731993337113,0.827254571489295,0.709962788323415,"Spain"
"1345",1345,"2021-08-17","50-59",5411,4212,6528357,6302917,7035203,0.000769132034996005,0.000598703406284083,0.927955739159197,0.895911176976698,"Spain"
"1346",1346,"2021-08-17","60-69",3721,4531,5199842,5003900,5350604,0.000695435505972784,0.000846820284214642,0.971823367978643,0.935202829437574,"Spain"
"1347",1347,"2021-08-17","70-79",574,410,3925299,3889770,3984504,0.000144058081005817,0.000102898629289869,0.985141186958276,0.976224393299643,"Spain"
"1348",1348,"2021-08-17","Mas de 80",302,186,2929157,2888517,2851054,0.000105925738340978,6.52390308987483e-05,1,1,"Spain"
"1349",1349,"2021-08-17","Menos de 49",141243,164956,16284823,11883199,22744226,0.00621005964326946,0.00725265392631959,0.715998117500239,0.522471021876058,"Spain"
"1350",1350,"2021-08-17","Total",151251,174295,34867478,29968303,41965591,0.00360416704247058,0.00415328357939723,0.830858738531765,0.714116071902812,"Spain"
"1351",1351,"2021-08-18","50-59",6035,6080,6534392,6308997,7035203,0.00085782883592698,0.000864225239840272,0.928813567995124,0.896775402216539,"Spain"
"1352",1352,"2021-08-18","60-69",5104,7751,5204946,5011651,5350604,0.00095391099771166,0.00144862150142302,0.972777278976355,0.936651450938997,"Spain"
"1353",1353,"2021-08-18","70-79",733,560,3926032,3890330,3984504,0.000183962671388961,0.000140544469273967,0.985325149629665,0.976364937768917,"Spain"
"1354",1354,"2021-08-18","Mas de 80",284,276,2929441,2888793,2851054,9.96122837378738e-05,9.68063039142717e-05,1,1,"Spain"
"1355",1355,"2021-08-18","Menos de 49",193276,278362,16478099,12161561,22744226,0.00849780511326259,0.0122387985416606,0.724495922613502,0.534709820417718,"Spain"
"1356",1356,"2021-08-18","Total",205432,293029,35072910,30261332,41965591,0.00489524858591888,0.0069826015318121,0.835753987117684,0.721098673434624,"Spain"
"1357",1357,"2021-08-19","50-59",5796,6503,6540188,6315500,7035203,0.000823856824031943,0.000924351436625212,0.929637424819156,0.897699753653164,"Spain"
"1358",1358,"2021-08-19","60-69",4025,6869,5208971,5018520,5350604,0.000752251521510469,0.00128378029844855,0.973529530497865,0.937935231237445,"Spain"
"1359",1359,"2021-08-19","70-79",723,751,3926755,3891081,3984504,0.000181452948723354,0.000188480172187053,0.985506602578389,0.976553417941104,"Spain"
"1360",1360,"2021-08-19","Mas de 80",309,353,2929750,2889146,2851054,0.00010838097068663,0.000123813859716442,1,1,"Spain"
"1361",1361,"2021-08-19","Menos de 49",185513,289321,16663612,12450882,22744226,0.00815648771692649,0.0127206351185571,0.732652410330428,0.547430455536275,"Spain"
"1362",1362,"2021-08-19","Total",196366,303797,35269276,30565129,41965591,0.00467921445452776,0.00723919269956189,0.840433201572212,0.728337866134186,"Spain"
"1363",1363,"2021-08-20","50-59",5903,54657,6546091,6370157,7035203,0.000839066051114659,0.00776907219308384,0.930476490870271,0.905468825846248,"Spain"
"1364",1364,"2021-08-20","60-69",3745,24431,5212716,5042951,5350604,0.000699920980883654,0.00456602656447758,0.974229451478749,0.942501257801923,"Spain"
"1365",1365,"2021-08-20","70-79",703,781,3927458,3891862,3984504,0.000176433503392141,0.000196009340183872,0.985683036081781,0.976749427281288,"Spain"
"1366",1366,"2021-08-20","Mas de 80",338,395,2930088,2889541,2851054,0.000118552647547188,0.000138545253790353,1,1,"Spain"
"1367",1367,"2021-08-20","Menos de 49",162208,451077,16825820,12901959,22744226,0.0071318320526713,0.0198325939955046,0.7397842423831,0.56726304953178,"Spain"
"1368",1368,"2021-08-20","Total",172897,531341,35442173,31096470,41965591,0.00411997057303447,0.0126613491514989,0.844553172145246,0.740999215285685,"Spain"
"1369",1369,"2021-08-21","50-59",0,0,6546091,6370157,7035203,0,0,0.930476490870271,0.905468825846248,"Spain"
"1370",1370,"2021-08-21","60-69",0,0,5212716,5042951,5350604,0,0,0.974229451478749,0.942501257801923,"Spain"
"1371",1371,"2021-08-21","70-79",0,0,3927458,3891862,3984504,0,0,0.985683036081781,0.976749427281288,"Spain"
"1372",1372,"2021-08-21","Mas de 80",0,0,2930088,2889541,2851054,0,0,1,1,"Spain"
"1373",1373,"2021-08-21","Menos de 49",0,0,16825820,12901959,22744226,0,0,0.7397842423831,0.56726304953178,"Spain"
"1374",1374,"2021-08-21","Total",0,0,35442173,31096470,41965591,0,0,0.844553172145246,0.740999215285685,"Spain"
"1375",1375,"2021-08-22","50-59",0,0,6546091,6370157,7035203,0,0,0.930476490870271,0.905468825846248,"Spain"
"1376",1376,"2021-08-22","60-69",0,0,5212716,5042951,5350604,0,0,0.974229451478749,0.942501257801923,"Spain"
"1377",1377,"2021-08-22","70-79",0,0,3927458,3891862,3984504,0,0,0.985683036081781,0.976749427281288,"Spain"
"1378",1378,"2021-08-22","Mas de 80",0,0,2930088,2889541,2851054,0,0,1,1,"Spain"
"1379",1379,"2021-08-22","Menos de 49",0,0,16825820,12901959,22744226,0,0,0.7397842423831,0.56726304953178,"Spain"
"1380",1380,"2021-08-22","Total",0,0,35442173,31096470,41965591,0,0,0.844553172145246,0.740999215285685,"Spain"
"1381",1381,"2021-08-23","50-59",8637,15530,6554728,6385687,7035203,0.00122768312442441,0.00220747006163148,0.931704173994695,0.907676295907879,"Spain"
"1382",1382,"2021-08-23","60-69",4577,10828,5217293,5053779,5350604,0.000855417444460476,0.00202369676395413,0.975084868923209,0.944524954565877,"Spain"
"1383",1383,"2021-08-23","70-79",701,618,3928159,3892480,3984504,0.00017593155885902,0.000155100860734485,0.98585896764064,0.976904528142022,"Spain"
"1384",1384,"2021-08-23","Mas de 80",304,301,2930392,2889842,2851054,0.000106627233296879,0.000105574990863028,1,1,"Spain"
"1385",1385,"2021-08-23","Menos de 49",210991,323441,17036811,13225400,22744226,0.0092766841131459,0.014220796082487,0.749060926496246,0.581483845614267,"Spain"
"1386",1386,"2021-08-23","Total",225210,350718,35667383,31447188,41965591,0.00536653945848159,0.00835727536876581,0.849919711603728,0.749356490654451,"Spain"
"1387",1387,"2021-08-24","50-59",5647,4987,6560375,6390674,7035203,0.000802677619963489,0.000708863695901881,0.932506851614658,0.908385159603781,"Spain"
"1388",1388,"2021-08-24","60-69",2585,5698,5219878,5059477,5350604,0.000483123026858276,0.00106492650175569,0.975567991950068,0.945589881067633,"Spain"
"1389",1389,"2021-08-24","70-79",358,385,3928517,3892865,3984504,8.98480714287148e-05,9.66243226258525e-05,0.985948815712069,0.977001152464648,"Spain"
"1390",1390,"2021-08-24","Mas de 80",179,168,2930571,2890010,2851054,6.27837985530965e-05,5.89255762956436e-05,1,1,"Spain"
"1391",1391,"2021-08-24","Menos de 49",155577,195217,17192388,13420617,22744226,0.00684028553005057,0.00858314545414735,0.755901212026296,0.590066991068414,"Spain"
"1392",1392,"2021-08-24","Total",164346,206455,35831729,31653643,41965591,0.00391620840035352,0.00491962570001695,0.853835920004081,0.754276116354468,"Spain"
"1393",1393,"2021-08-25","50-59",4598,5496,6564973,6396170,7035203,0.000653570337629206,0.000781214131276667,0.933160421952288,0.909166373735058,"Spain"
"1394",1394,"2021-08-25","60-69",2333,6395,5222211,5065872,5350604,0.000436025540294142,0.00119519216895887,0.976004017490362,0.946785073236592,"Spain"
"1395",1395,"2021-08-25","70-79",431,542,3928948,3893407,3984504,0.000108169046887643,0.000136026968475876,0.986056984758956,0.977137179433124,"Spain"
"1396",1396,"2021-08-25","Mas de 80",219,262,2930790,2890272,2851054,7.68136976711069e-05,9.18958392229681e-05,1,1,"Spain"
"1397",1397,"2021-08-25","Menos de 49",111055,264536,17303443,13685153,22744226,0.0048827777212555,0.0116309079939673,0.760783989747552,0.601697899062382,"Spain"
"1398",1398,"2021-08-25","Total",118636,277231,35950365,31930874,41965591,0.00282698270590303,0.00660615026248528,0.856662902709984,0.760882266616953,"Spain"
"1399",1399,"2021-08-26","50-59",5415,10826,6570388,6406996,7035203,0.000769700604232742,0.00153883263922875,0.93393012255652,0.910705206374287,"Spain"
"1400",1400,"2021-08-26","60-69",3419,11677,5225630,5077549,5350604,0.000638993280011004,0.00218237043892615,0.976643010770373,0.948967443675518,"Spain"
"1401",1401,"2021-08-26","70-79",1174,1388,3930122,3894795,3984504,0.00029464144094221,0.000348349505986191,0.986351626199898,0.97748552893911,"Spain"
