Country,date,n.first_dose,n.second_dose,first_dose,second_dose,n.first_dose_perc,n.second_dose_perc,first_dose_perc,second_dose_perc,age_group,Poblacion
Italy,2021-05-30,9395,6889,901604,499321,0.00155640798597162,0.00114125541408818,0.14936281700734,0.0827192327794928,20-29,6036335
Italy,2021-05-31,16544,7986,918148,507307,0.0027407358935513,0.001322988203935,0.152103552900891,0.0840422209834279,20-29,6036335
Italy,2021-06-01,17026,7099,935174,514406,0.00282058566994708,0.00117604473575439,0.154924138570838,0.0852182657191823,20-29,6036335
Italy,2021-06-02,22381,3527,957555,517933,0.00370771337243543,0.000584294940555817,0.158631851943274,0.0858025606597381,20-29,6036335
Italy,2021-06-03,32425,6784,989980,524717,0.00537163692869928,0.00112386075325508,0.164003488871973,0.0869264214129931,20-29,6036335
Italy,2021-06-04,44640,6029,1034620,530746,0.00739521580561715,0.00099878485869323,0.17139870467759,0.0879252062716864,20-29,6036335
Italy,2021-06-05,52263,6438,1086883,537184,0.00865806818210056,0.00106654120422409,0.180056772859691,0.0889917474759105,20-29,6036335
Italy,2021-06-06,55769,4175,1142652,541359,0.00923888419048976,0.00069164484741155,0.18929565705018,0.089683392323322,20-29,6036335
Italy,2021-06-07,41556,6302,1184208,547661,0.00688430976743338,0.0010440109768593,0.196179966817614,0.0907274033001813,20-29,6036335
Italy,2021-06-08,43205,6343,1227413,554004,0.00715748877423138,0.00105080317775604,0.203337455591845,0.0917782064779374,20-29,6036335
Italy,2021-06-09,48177,6229,1275590,560233,0.00798116738053803,0.00103191754599438,0.211318622972383,0.0928101240239317,20-29,6036335
Italy,2021-06-10,69596,6136,1345186,566369,0.0115295125270549,0.00101651084639935,0.222848135499438,0.0938266348703311,20-29,6036335
Italy,2021-06-11,60296,6219,1405482,572588,0.00998884256755134,0.00103026091162932,0.232836978066989,0.0948568957819604,20-29,6036335
Italy,2021-06-12,57583,3703,1463065,576291,0.00953939766431121,0.000613451705380831,0.242376375731301,0.0954703474873412,20-29,6036335
Italy,2021-06-13,50391,3214,1513456,579505,0.00834794622896178,0.000532442284929514,0.250724321960262,0.0960027897722708,20-29,6036335
Italy,2021-06-14,42912,9166,1556368,588671,0.0071089493873352,0.0015184710590118,0.257833271347597,0.0975212608312826,20-29,6036335
Italy,2021-06-15,43401,8801,1599769,597472,0.00718995880778651,0.0014580039046872,0.265023230155384,0.0989792647359698,20-29,6036335
Italy,2021-06-16,46391,10166,1646160,607638,0.00768529248293874,0.00168413449551756,0.272708522638323,0.100663399231487,20-29,6036335
Italy,2021-06-17,52855,12647,1699015,620285,0.00875614093651197,0.00209514548148835,0.281464663574835,0.102758544712976,20-29,6036335
Italy,2021-06-18,62609,14827,1761624,635112,0.0103720220961892,0.00245629177307091,0.291836685671024,0.105214836486047,20-29,6036335
Italy,2021-06-19,49201,13837,1810825,648949,0.00815080673951992,0.00229228497093021,0.299987492410544,0.107507121456977,20-29,6036335
Italy,2021-06-20,36962,10824,1847787,659773,0.00612325194012592,0.00179314103673835,0.30611074435067,0.109300262493715,20-29,6036335
Italy,2021-06-21,45743,12688,1893530,672461,0.007577942576083,0.00210193768238509,0.313688686926753,0.1114022001761,20-29,6036335
Italy,2021-06-22,53002,14552,1946532,687013,0.00878049346167832,0.00241073432803183,0.322469180388431,0.113812934504132,20-29,6036335
Italy,2021-06-23,57298,12452,2003830,699465,0.00949218358490707,0.00206284111136973,0.331961363973338,0.115875775615502,20-29,6036335
Italy,2021-06-24,63233,13626,2067063,713091,0.0104753960805688,0.00225732998582749,0.342436760053907,0.118133105601329,20-29,6036335
Italy,2021-06-25,69429,14347,2136492,727438,0.0115018467331584,0.00237677332354815,0.353938606787065,0.120509878924877,20-29,6036335
Italy,2021-06-26,61562,11035,2198054,738473,0.0101985724781676,0.00182809602184107,0.364137179265233,0.122337974946718,20-29,6036335
Italy,2021-06-27,49525,7230,2247579,745703,0.00820448169294779,0.00119774664593665,0.372341660958181,0.123535721592655,20-29,6036335
Italy,2021-06-28,72295,11868,2319874,757571,0.011976638142184,0.00196609366445037,0.384318299100365,0.125501815257106,20-29,6036335
Italy,2021-06-29,70457,13489,2390331,771060,0.0116721487458864,0.0022346340950262,0.395990447846251,0.127736449352132,20-29,6036335
Italy,2021-06-30,89760,12816,2480091,783876,0.0148699500607571,0.00212314260225783,0.410860397907008,0.12985959195439,20-29,6036335
Italy,2021-07-01,68033,19004,2548124,802880,0.0112705805757964,0.00314826794735547,0.422130978482805,0.133007859901745,20-29,6036335
Italy,2021-07-02,63439,16308,2611563,819188,0.0105095227484889,0.00270163932253594,0.432640501231293,0.135709499224281,20-29,6036335
Italy,2021-07-03,47978,17105,2659541,836293,0.00794820035667338,0.00283367308143103,0.440588701587967,0.138543172305712,20-29,6036335
Italy,2021-07-04,41283,8703,2700824,844996,0.00683908364926731,0.00144176888790963,0.447427785237234,0.139984941193622,20-29,6036335
Italy,2021-07-05,48037,17644,2748861,862640,0.00795797449942722,0.00292296567370764,0.455385759736661,0.142907906867329,20-29,6036335
Italy,2021-07-06,52160,17836,2801021,880476,0.00864100484814047,0.00295477305351674,0.464026764584802,0.145862679920846,20-29,6036335
Italy,2021-07-07,46435,20231,2847456,900707,0.00769258167414499,0.00335153698394804,0.471719346258947,0.149214216904794,20-29,6036335
Italy,2021-07-08,35687,27065,2883143,927772,0.00591203105858108,0.00448368090902841,0.477631377317528,0.153697897813822,20-29,6036335
Italy,2021-07-09,32388,31500,2915531,959272,0.00536550738154857,0.00521839824993146,0.482996884699077,0.158916296063754,20-29,6036335
Italy,2021-07-10,30307,32732,2945838,992004,0.00502076177018008,0.00542249560370655,0.488017646469257,0.16433879166746,20-29,6036335
Italy,2021-07-11,13682,26549,2959520,1018553,0.00226660713827182,0.00439819857579144,0.490284253607528,0.168736990243252,20-29,6036335
Italy,2021-07-12,23679,36296,2983199,1054849,0.0039227445130199,0.00601292009141308,0.494206998120548,0.174749910334665,20-29,6036335
Italy,2021-07-13,21428,37710,3004627,1092559,0.00354983611744544,0.00624716819063223,0.497756834237994,0.180997078525297,20-29,6036335
Italy,2021-07-14,24476,39330,3029103,1131889,0.004054778271915,0.00651554295777156,0.501811612509909,0.187512621483069,20-29,6036335
Italy,2021-07-15,24542,52470,3053645,1184359,0.00406571205872438,0.00869236051345726,0.505877324568633,0.196204981996526,20-29,6036335
Italy,2021-07-16,23896,52052,3077541,1236411,0.00395869347874165,0.00862311319699785,0.509836018047375,0.204828095193524,20-29,6036335
Italy,2021-07-17,19769,47833,3097310,1284244,0.00327500047628238,0.00792417915838004,0.513111018523657,0.212752274351904,20-29,6036335
Italy,2021-07-18,25436,35471,3122746,1319715,0.00421381517096052,0.00587624775629583,0.517324833694618,0.2186285221082,20-29,6036335
Italy,2021-07-19,34846,49375,3157592,1369090,0.00577270810847973,0.00817963217747193,0.523097541803097,0.226808154285672,20-29,6036335
Italy,2021-07-20,31405,50055,3188997,1419145,0.00520266022346341,0.00829228331429584,0.528300202026561,0.235100437599968,20-29,6036335
Italy,2021-07-21,34887,52184,3223884,1471329,0.00577950030937647,0.00864498077061661,0.534079702335937,0.243745418370584,20-29,6036335
Italy,2021-07-22,37965,58725,3261849,1530054,0.0062894123669412,0.00972858530880079,0.540369114702879,0.253474003679385,20-29,6036335
Italy,2021-07-23,41346,59893,3303195,1589947,0.00684952044576718,0.00992208020263952,0.547218635148646,0.263396083882024,20-29,6036335
Italy,2021-07-24,30183,47706,3333378,1637653,0.00500021950405337,0.00790313990194381,0.552218854652699,0.271299223783968,20-29,6036335
Italy,2021-07-25,20605,38353,3353983,1676006,0.0034134951092012,0.00635368978030543,0.5556323497619,0.277652913564274,20-29,6036335
Italy,2021-07-26,40979,64611,3394962,1740617,0.00678872196456956,0.0107036802960737,0.56242107172647,0.288356593860347,20-29,6036335
Italy,2021-07-27,38766,80873,3433728,1821490,0.00642210877958231,0.0133976991005304,0.568843180506052,0.301754292960878,20-29,6036335
Italy,2021-07-28,44192,73086,3477920,1894576,0.00732099858606257,0.01210767792046,0.576164179092115,0.313861970881338,20-29,6036335
Italy,2021-07-29,47176,75166,3525096,1969742,0.00781533828059576,0.012452257868392,0.58397951737271,0.32631422874973,20-29,6036335
Italy,2021-07-30,51586,70228,3576682,2039970,0.00854591403558616,0.0116342118189266,0.592525431408297,0.337948440568656,20-29,6036335
Italy,2021-07-31,38267,58759,3614949,2098729,0.00633944272476594,0.00973421786564198,0.598864874133063,0.347682658434298,20-29,6036335
Italy,2021-08-01,27967,36345,3642916,2135074,0.00463310932875661,0.00602103759980187,0.603497983461819,0.3537036960341,20-29,6036335
Italy,2021-08-02,40855,67475,3683771,2202549,0.00676817969844285,0.0111781403782262,0.610266163160262,0.364881836412326,20-29,6036335
Italy,2021-08-03,42729,69136,3726500,2271685,0.00707863297845464,0.0114533073462623,0.617344796138717,0.376335143758589,20-29,6036335
Italy,2021-08-04,46523,80046,3773023,2351731,0.0077071600565575,0.0132606954385401,0.625051956195274,0.389595839197129,20-29,6036335
Italy,2021-08-05,46425,66428,3819448,2418159,0.00769092503977993,0.0110046907602047,0.632742881235054,0.400600529957333,20-29,6036335
Italy,2021-08-06,46493,57531,3865941,2475690,0.00770219015346232,0.00953078316561291,0.640445071388516,0.410131313122946,20-29,6036335
Italy,2021-08-07,35684,43319,3901625,2519009,0.00591153406827156,0.00717637440599304,0.646356605456788,0.417307687528939,20-29,6036335
Italy,2021-08-08,27666,41183,3929291,2560192,0.00458324463436837,0.00682251730561674,0.650939850091156,0.424130204834556,20-29,6036335
Italy,2021-08-09,42637,62006,3971928,2622198,0.00706339194229611,0.0102721270439762,0.658003242033452,0.434402331878532,20-29,6036335
Italy,2021-08-10,40308,50393,4012236,2672591,0.0066775617986742,0.00834827755583479,0.664680803832127,0.442750609434367,20-29,6036335
Italy,2021-08-11,37842,48015,4050078,2720606,0.00626903576425099,0.00795432990382409,0.670949839596378,0.450704939338191,20-29,6036335
Italy,2021-08-12,37463,40547,4087541,2761153,0.00620624932181531,0.00671715535999907,0.677156088918193,0.45742209469819,20-29,6036335
Italy,2021-08-13,31704,33587,4119245,2794740,0.00525219359097863,0.00556413784191898,0.682408282509172,0.462986232540109,20-29,6036335
Italy,2021-08-14,12963,13296,4132208,2808036,0.00214749512742417,0.00220266105178059,0.684555777636596,0.46518889359189,20-29,6036335
Italy,2021-08-15,5781,4286,4137989,2812322,0.000957700326439802,0.00071003348886369,0.685513477963036,0.465898927080753,20-29,6036335
Italy,2021-08-16,22303,25306,4160292,2837628,0.00369479162438798,0.00419227892421478,0.689208269587424,0.470091206004968,20-29,6036335
Italy,2021-08-17,24892,30052,4185184,2867680,0.00412369426150139,0.00497851759387112,0.693331963848925,0.475069723598839,20-29,6036335
Italy,2021-08-18,25947,28390,4211131,2896070,0.00429846918701497,0.00470318496239854,0.69763043303594,0.479772908561238,20-29,6036335
Italy,2021-08-19,22984,27375,4234115,2923445,0.0038076084246484,0.00453503657434519,0.701438041460588,0.484307945135583,20-29,6036335
Italy,2021-08-20,20421,29294,4254536,2952739,0.00338301303688414,0.00485294470899975,0.704821054497472,0.489160889844583,20-29,6036335
Italy,2021-08-21,13578,19394,4268114,2972133,0.00224937814087522,0.00321287668759272,0.707070432638348,0.492373766532176,20-29,6036335
Italy,2021-08-22,8592,16461,4276706,2988594,0.00142338024645749,0.00272698582832132,0.708493812884805,0.495100752360497,20-29,6036335
Italy,2021-08-23,24702,42727,4301408,3031321,0.0040922182085653,0.00707830165158163,0.71258603109337,0.502179054012079,20-29,6036335
Italy,2021-08-24,22730,37299,4324138,3068620,0.00376552991177594,0.00617908051822836,0.716351561005146,0.508358134530307,20-29,6036335
Italy,2021-08-25,21731,42614,4345869,3111234,0.00360003213870668,0.00705958168325648,0.719951593143853,0.515417716213563,20-29,6036335
Italy,2021-08-26,19542,41229,4365411,3152463,0.00323739487619557,0.006830137823696,0.723188988020049,0.522247854037259,20-29,6036335
Italy,2021-08-27,18829,46334,4384240,3198797,0.00311927684596697,0.00767584966705791,0.726308264866016,0.529923703704317,20-29,6036335
Italy,2021-08-28,14752,32159,4398992,3230956,0.00244386701533298,0.00532757045458875,0.728752131881349,0.535251274158906,20-29,6036335
Italy,2021-08-29,10737,21732,4409729,3252688,0.00177872831776235,0.00360019780214319,0.730530860199111,0.538851471961049,20-29,6036335
Italy,2021-08-30,24459,49294,4434188,3301982,0.0040519619934944,0.00816621343911496,0.734582822192605,0.547017685400164,20-29,6036335
Italy,2021-08-31,22200,47808,4456388,3349790,0.00367772829042788,0.0079200375724674,0.738260550483033,0.554937722972632,20-29,6036335
Italy,2021-09-01,20656,46797,4477044,3396587,0.00342194394446299,0.00775255183816008,0.741682494427496,0.562690274810792,20-29,6036335
Italy,2021-09-02,18517,46192,4495561,3442779,0.00306758985377717,0.00765232545907409,0.744750084281273,0.570342600269866,20-29,6036335
Italy,2021-09-03,17345,46262,4512906,3489041,0.00287343230619242,0.00766392189962949,0.747623516587466,0.578006522169495,20-29,6036335
Italy,2021-09-04,14157,29211,4527063,3518252,0.00234529727061205,0.00483919464376977,0.749968813858078,0.582845716813265,20-29,6036335
Italy,2021-09-05,9237,20454,4536300,3538706,0.00153023316300371,0.00338847993028883,0.751499047021082,0.586234196743554,20-29,6036335
Italy,2021-09-06,15688,43246,4551988,3581952,0.00259892799190237,0.00716428097512812,0.754097975012984,0.593398477718682,20-29,6036335
Italy,2021-09-07,14145,44240,4566133,3626192,0.00234330930937398,0.00732895043101485,0.756441284322358,0.600727428149697,20-29,6036335
Italy,2021-09-08,13517,41895,4579650,3668087,0.00223927267124837,0.00694046967240884,0.758680556993606,0.607667897822106,20-29,6036335
Italy,2021-09-09,12503,44022,4592153,3712109,0.00207128994663152,0.00729283580185659,0.760751846940238,0.614960733623962,20-29,6036335
Italy,2021-09-10,11878,40845,4604031,3752954,0.00196775029881542,0.00676652306407779,0.762719597239053,0.62172725668804,20-29,6036335
Italy,2021-09-11,9655,28111,4613686,3781065,0.00159948047946312,0.00465696486361343,0.764319077718516,0.626384221551653,20-29,6036335
Italy,2021-09-12,7031,18249,4620717,3799314,0.001164779622072,0.00302319205279362,0.765483857340588,0.629407413604447,20-29,6036335
